doc_id,afinn_score,bing_score,kaggle_score,loghran_score,nrc_score
4735,-1.050458716,-0.147286822,-2.916666667,-0.492385787,0.163763066
4738,-0.297709924,0.008474576,1.973684211,-0.483333333,0.305389222
4755,-0.942307692,-0.058823529,-2.246153846,-0.562130178,0.102439024
4769,-0.46473029,0.019512195,-0.058333333,-0.532786885,0.243636364
4779,-0.908256881,-0.142857143,1.49,-0.596638655,0.06122449
4783,-0.722551929,-0.038988409,2.033766234,-0.407079646,0.184782609
4788,-1.014326648,-0.081206497,-2.528,-0.520215633,0.156521739
4799,-0.890625,0.027027027,-1.6625,-0.506493506,0.164835165
4815,-1.055555556,-0.1,-1.933333333,-0.466666667,0.166666667
4817,-0.647398844,0.003533569,-0.121428571,-0.417721519,0.255230126
4829,-0.742904841,-0.048811014,0.606666667,-0.420523139,0.192307692
4839,-1.018852459,-0.206314643,0.692753623,-0.565440547,0.048843188
4852,-0.753138075,-0.05952381,2.990909091,-0.382352941,0.188405797
4863,-0.691983122,0.091324201,1.664285714,-0.468879668,0.232258065
4869,-0.815217391,-0.076086957,1.05,-0.644444444,0.104166667
4880,-0.999047619,-0.173606662,1.114864865,-0.522,0.092409241
4892,-0.954402516,-0.116828564,-0.166483516,-0.51474865,0.0966699
4894,-0.786026201,-0.191489362,-1.188888889,-0.515151515,0.082758621
4897,-0.699004975,-0.021032505,0.918181818,-0.524271845,0.227272727
4907,-0.966542751,-0.221374046,-1.241666667,-0.489711934,0.134328358
4911,-0.95148248,-0.12539185,-0.3675,-0.567123288,0.056689342
4926,-0.97515528,0.034482759,3.02,-0.406896552,0.22705314
4942,-0.847894406,-0.136910268,1.573451327,-0.46897932,0.123584441
4945,-0.760227273,-0.006186587,1.491105121,-0.472143148,0.204326923
4956,-0.708633094,-0.007058824,2.876666667,-0.510344828,0.2899729
4960,-1.036231884,-0.171717172,1.765714286,-0.506276151,0.096969697
4974,-0.769230769,0.005181347,2.1,-0.455882353,0.270833333
4976,-0.792079208,-0.054054054,-1.65,-0.47826087,0.142857143
4982,-0.81,-0.048275862,-2.766666667,-0.472527473,0.142857143
4992,-1.007486631,-0.210689869,-1.574157303,-0.622247972,0.031578947
4994,-0.667870036,0.066371681,2.508333333,-0.446640316,0.28313253
5005,-1.100946372,-0.166666667,-3.334482759,-0.578313253,0.037783375
5021,-0.786476868,0.002398082,1.676190476,-0.390977444,0.255208333
5026,-0.795918367,-0.087719298,NaN,-0.333333333,0.313432836
5031,-2,0.666666667,NaN,0,NaN
5061,-0.726627219,-0.01650165,-0.496202532,-0.499404052,0.148362235
5079,-0.875,-0.090651558,1.509677419,-0.505567929,0.174193548
5092,1,-0.2,NaN,-1,-1
5094,-0.768421053,-0.009493671,1.24,-0.489247312,0.194968553
5108,-0.839634941,-0.079584775,-0.5,-0.471641791,0.126967471
5123,-0.610032805,-0.021540708,2.502765957,-0.467644901,0.208351457
5124,-0.715883669,0.019891501,3.652631579,-0.302663438,0.23642732
5128,-0.707446809,0.070769231,1.557142857,-0.502645503,0.272
5130,-0.823529412,0.028571429,1.7,-0.36,0.318181818
5141,-1.158837772,-0.261016949,0.114678899,-0.598091198,-0.041946309
5161,-0.804822909,-0.092794194,1.057142857,-0.428571429,0.162352941
5172,-0.129032258,0.098039216,1.933333333,-0.357142857,0.212121212
5181,-0.175324675,0.193277311,2.925,-0.511111111,0.468085106
5199,-1.149350649,-0.304740406,0.120652174,-0.5710254,0.005594406
5202,-1.110481586,-0.325490196,-1.136363636,-0.633440514,-0.029126214
5220,-0.671111111,0.066282421,2.385714286,-0.326923077,0.319148936
5223,-0.869918699,0,0,-0.443478261,0.217948718
5236,-0.89135255,0,3.028571429,-0.395784543,0.25989673
5241,-0.418181818,-0.324324324,-1.591666667,-0.753846154,-0.098591549
5254,-0.661458333,0.071672355,2.68,-0.325443787,0.29218107
5255,-0.997816594,-0.203856749,-1.553333333,-0.567816092,-0.00172117
5260,-0.512820513,0.053333333,1.542857143,-0.5,0.265306122
5273,-0.891038697,-0.106350421,2.331818182,-0.46201232,0.145361578
5279,-1.223404255,-0.277693475,0.982608696,-0.619631902,-0.039370079
5315,-0.644444444,0.100671141,2.34,-0.456521739,0.189189189
5321,-0.788461538,-0.022123894,4.157142857,-0.475609756,0.221957041
5323,-0.6081711,-0.020273973,2.506223176,-0.468003539,0.207959764
5324,-0.666666667,-0.085227273,2.64,-0.544827586,0.152542373
5335,-0.80600744,-0.0482258,2.546020408,-0.427930239,0.224791702
5344,-0.510416667,0.121338912,0.425,-0.274509804,0.28440367
5351,-0.702736318,-0.01877551,-0.806849315,-0.515970516,0.151631478
5380,-0.782442748,-0.064864865,0.145454545,-0.338709677,0.204892966
5399,-0.548693587,-0.021001616,2.985106383,-0.461346633,0.126654064
5402,-0.196319018,0.115107914,-0.828571429,-0.61627907,0.248780488
5406,1.2,-0.285714286,0.533333333,-0.666666667,0.6
5407,-1.213978495,-0.186751233,-0.870491803,-0.610538373,0.026315789
5411,-0.7344,0.009750813,1.736538462,-0.448873484,0.214099217
5435,-0.874732334,-0.042397661,1.71641791,-0.431952663,0.203433476
5439,-0.948121646,-0.107655502,1.021875,-0.522900763,0.105714286
5453,-0.955414013,-0.112970711,1.9,-0.447761194,0.165714286
5458,-0.695054945,0.029469548,2.46,-0.243553009,0.242553191
5468,-0.58891455,-0.001703578,2.873913043,-0.381546135,0.202166065
5497,-0.792592593,0.033112583,0.566666667,-0.333333333,0.277108434
5543,-0.646464646,0.074792244,1.357894737,-0.42408377,0.258964143
5557,-0.738601824,-0.018666667,-0.171052632,-0.546623794,0.152542373
5582,-0.745205479,0.004975124,1.188888889,-0.497237569,0.197368421
5584,-0.668627451,0.044025157,1.923333333,-0.352422907,0.304482226
5591,-0.475609756,0.03875969,3.2,-0.136363636,0.267326733
5592,-0.804878049,-0.008547009,2.815789474,-0.385542169,0.255813953
5596,-0.77037037,-0.154411765,-0.384615385,-0.703225806,-0.05027933
5607,-0.761538462,0.034482759,1.475,-0.389830508,0.277419355
5615,-1.158642463,-0.230926779,-1.018072289,-0.572559367,-0.00795756
5620,-0.751177602,0.003718927,2.385924714,-0.379949267,0.269002051
5646,-0.776025237,0.004854369,2.322222222,-0.361842105,0.22673031
5664,-0.944444444,-0.085714286,-0.145454545,-0.488888889,0.115789474
5669,-0.959770115,-0.099099099,1.525,-0.548780488,0.16017316
5680,NaN,1,NaN,1,0
5682,-0.64628821,0.00617284,1.7,-0.38,0.226027397
5706,-0.749354005,-0.001814882,1.823809524,-0.546134663,0.174736842
5713,-0.901734104,-0.094827586,0.226666667,-0.530120482,0.172093023
5716,-1.016393443,-0.142857143,0.766666667,-0.540983607,-0.090909091
5717,-0.764367816,-0.012345679,NaN,-0.391304348,0.196261682
5744,-1.067567568,-0.078125,-3.325,-0.551282051,0.127071823
5748,-0.80994152,-0.089184061,-2.841176471,-0.603960396,0.081967213
5754,-0.867256637,-0.04516129,-2.766666667,-0.466666667,0.161764706
5760,-0.28,-0.035856574,2.055555556,-0.622047244,0.071895425
5767,-1.196969697,-0.307189542,-0.497142857,-0.597444089,0.019900498
5773,-1.092105263,-0.045454545,-1.7,-0.424657534,0.257142857
5774,-0.571929825,0.023809524,0.18,-0.385245902,0.279329609
5786,NaN,0.6,2.8,0.5,1
5788,-0.535714286,0.019073569,0.09,-0.515418502,0.108196721
5795,-1.026717557,-0.187134503,0.575,-0.541353383,0.099150142
5797,-0.730769231,-0.011857708,1.442857143,-0.255172414,0.270935961
5803,-0.955223881,-0.011494253,2.8,-0.492537313,0.161290323
5813,-0.636986301,-0.084444444,-2.881818182,-0.583815029,0.03960396
5819,-0.680272109,-0.14893617,0.714285714,-0.6,0.142857143
5836,-0.979651163,-0.129166667,-0.396551724,-0.426666667,0.155963303
5867,-0.947000582,-0.13744856,0.257954545,-0.510599637,0.117437722
5871,-0.933829611,-0.053763441,-1.685858586,-0.466893039,0.171574904
5875,-0.805507745,-0.013463892,-0.9375,-0.443223443,0.18814433
5885,-0.577181208,-0.146853147,-2.35,-0.647798742,0.024390244
5888,-0.63030303,0.01994302,1.710526316,-0.503267974,0.262626263
5896,-0.992537313,-0.104651163,0.566666667,-0.489051095,0.134502924
