country,date,avg_tone
ESP,2017-08-30,-4.910714286
ESP,2017-08-31,-2.838276405
ESP,2017-09-01,-3.102638186
ESP,2017-09-02,-3.677082591
ESP,2017-09-03,-4.2148246
ESP,2017-09-04,-2.366699979
ESP,2017-09-05,-1.881368184
ESP,2017-09-06,-3.323809736
ESP,2017-09-07,-2.123229279
ESP,2017-09-08,-2.658486708
ESP,2017-09-09,-5.682696508
ESP,2017-09-11,-8.26446281
ESP,2017-09-12,-1.519924351
ESP,2017-09-15,-2.854365863
ESP,2017-09-16,-3.4661294
ESP,2017-09-17,4.285714286
ESP,2017-09-18,-0.143967996
ESP,2017-09-19,-0.567287516
ESP,2017-09-20,-0.586129232
ESP,2017-09-22,-2.060642814
ESP,2017-09-24,-2.934922473
ESP,2017-09-25,-1.682165571
ESP,2017-09-26,-3.037909213
ESP,2017-09-27,-2.424911304
ESP,2017-09-28,-3.083071068
ESP,2017-09-29,-1.607672152
ESP,2017-10-01,-0.875399032
ESP,2017-10-02,-5.701078582
ESP,2017-10-04,-3.53559484
ESP,2017-10-06,-2.348520432
ESP,2017-10-08,-2.386281548
ESP,2017-10-09,-2.234289148
ESP,2017-10-10,-5.189776666
ESP,2017-10-11,-0.156060264
ESP,2017-10-12,-2.345719497
ESP,2017-10-13,-2.082807147
ESP,2017-10-14,-2.786801728
ESP,2017-10-15,-0.518134715
ESP,2017-10-16,-2.590673575
ESP,2017-10-17,-1.744625317
ESP,2017-10-21,-5.925563173
ESP,2017-10-23,-2.544031311
ESP,2017-10-25,0.092081031
ESP,2017-10-28,-4.375139602
ESP,2017-11-02,-0.571428571
ESP,2017-11-03,0.606060606
ESP,2017-11-05,-0.470957614
ESP,2017-11-23,-5.529953917
ESP,2017-11-28,0.684931507
ESP,2017-11-29,-2.847609938
ESP,2017-11-30,-2.141922159
ESP,2017-12-01,-2.308015107
ESP,2017-12-04,2.506968651
ESP,2017-12-05,-3.549613302
ESP,2017-12-07,-3.342245989
ESP,2017-12-08,2.178649237
ESP,2017-12-15,0.763358779
ESP,2017-12-18,-1.132700007
ESP,2017-12-21,-6.743737958
ESP,2017-12-23,-2.76854928
ESP,2017-12-24,-3.003003003
ESP,2018-01-02,3.947368421
ESP,2018-01-10,-1.612903226
ESP,2018-01-11,0.849691
ESP,2018-01-12,2.407571987
ESP,2018-01-15,0.39247908
ESP,2018-01-16,-0.818553888
ESP,2018-01-17,-0.606060606
ESP,2018-01-22,-3.11827957
ESP,2018-01-24,-1.020408163
ESP,2018-01-28,-2.333474756
ESP,2018-02-09,1.661129568
ESP,2018-02-12,-1.172529313
ESP,2018-02-23,-7.559977683
ESP,2018-02-24,-6.167503897
ESP,2018-03-01,-2.719033233
ERI,2015-02-27,0.710479574
ERI,2015-04-21,-7.530945034
ERI,2015-04-22,-6.857592009
ERI,2015-04-23,-6.964520368
ERI,2015-04-25,-8.505154639
ERI,2015-05-03,-1.318681319
ERI,2015-05-06,-1.43205953
ERI,2015-05-25,-4.977375566
ERI,2015-06-02,-6.088992974
ERI,2015-06-10,-6.834597419
ERI,2015-06-13,-1.785714286
ERI,2015-07-01,-2.306920762
ERI,2015-07-02,-2.534562212
ERI,2015-08-07,-1.739130435
ERI,2015-08-09,2.450980392
ERI,2015-08-21,-3.206997085
ERI,2015-09-03,-8.184383819
ERI,2015-09-09,-7.552669734
ERI,2015-09-11,-1.710852877
ERI,2015-09-15,-7.424593968
ERI,2015-09-17,-4.508265781
ERI,2015-09-28,-4.144687265
ERI,2015-10-27,-3.52303523
ERI,2015-11-30,0.72815534
ERI,2015-12-03,-4.094827586
ERI,2015-12-06,-1.904761905
ERI,2015-12-10,-8.071748879
ERI,2016-01-02,-3.353057199
ERI,2016-01-13,-8.855291577
ERI,2016-01-14,-4.517453799
ERI,2016-01-16,-4.319654428
ERI,2016-02-18,-6.178489703
ERI,2016-03-12,2.450980392
ERI,2016-04-08,-4.219868211
ERI,2016-04-11,-2.701043585
ERI,2016-05-03,-8.084486526
ERI,2016-05-05,-0.516795866
ERI,2016-05-23,-5.954825462
ERI,2016-06-04,-3.814906394
ERI,2016-07-20,3.779069767
ERI,2016-07-22,3.641456583
ERI,2016-07-23,-0.173160173
ERI,2016-07-25,-8.40056953
ERI,2016-10-15,-1.487414188
ERI,2016-10-27,-4.45026178
ERI,2017-01-18,-3.629032258
ERI,2017-02-25,-5.018587361
ERI,2017-03-01,-4.186952288
ERI,2017-03-04,-4.158434548
ERI,2017-03-05,-3.614457831
ERI,2017-03-06,-4.360056259
ERI,2017-04-07,-7.558139535
ERI,2017-04-09,-3.939558287
ERI,2017-04-10,-4.627191211
ERI,2017-04-14,-4.672897196
ERI,2017-04-26,-5.099150142
ERI,2017-04-27,-6.03085554
ERI,2017-05-04,-8.090931313
ERI,2017-08-05,-4.657933042
ERI,2017-09-17,-2.263779528
ERI,2017-09-18,-2.519167579
ERI,2017-09-19,-2.216393989
ERI,2017-09-21,-1.764057332
ERI,2017-09-23,-1.736972705
ERI,2017-12-26,-2.658486708
ERI,2018-01-05,-3.475935829
EGY,2015-02-19,-2.105263158
EGY,2015-02-25,-4.055944056
EGY,2015-02-26,-3.883495146
EGY,2015-03-07,-0.56980057
EGY,2015-03-24,-10
EGY,2015-04-22,-2.616847826
EGY,2015-04-23,-0.555555556
EGY,2015-04-27,-0.427350427
EGY,2015-04-28,-2.052785924
EGY,2015-05-21,-1.941747573
EGY,2015-05-26,-0.492610837
EGY,2015-06-25,-1.158301158
EGY,2015-06-29,-2.492211838
EGY,2015-06-30,-2.492211838
EGY,2015-07-01,-2.492211838
EGY,2015-07-02,-2.024291498
EGY,2015-07-06,-5.919282511
EGY,2015-07-07,-5.919282511
EGY,2015-07-15,-3.418124006
EGY,2015-07-16,-3.26433121
EGY,2015-07-30,3.755868545
EGY,2015-08-01,6.25
EGY,2015-08-02,-1.648351648
EGY,2015-08-03,2.461538462
EGY,2015-08-04,2.083333333
EGY,2015-08-05,0.268817204
EGY,2015-08-06,-2.343349529
EGY,2015-08-07,3.819812001
EGY,2015-08-09,4.580152672
EGY,2015-08-10,0.897612512
EGY,2015-08-11,0.598985472
EGY,2015-08-12,0.757575758
EGY,2015-08-14,0.73800738
EGY,2015-08-15,0.570342205
EGY,2015-08-28,0.925925926
EGY,2015-08-31,-6.739679865
EGY,2015-09-15,-9.523809524
EGY,2015-10-01,-3.32326284
EGY,2015-10-24,0.094206312
EGY,2015-10-25,-0.670241287
EGY,2015-11-11,-4.221426867
EGY,2015-11-19,-0.573065903
EGY,2015-11-21,0
EGY,2015-11-22,-3.276699029
EGY,2015-11-24,-10.18080971
EGY,2015-11-26,-2.535211268
EGY,2015-11-27,-3.03030303
EGY,2015-11-28,0.038986355
EGY,2015-12-12,-4.824391593
EGY,2015-12-13,-6.145251397
EGY,2015-12-15,-0.240384615
EGY,2016-01-04,-1.643006888
EGY,2016-01-06,-3.771858791
EGY,2016-01-07,-3.887823985
EGY,2016-01-10,-3.661165168
EGY,2016-01-11,-6.102051552
EGY,2016-01-14,-1.782531194
EGY,2016-01-19,-3.361699377
EGY,2016-02-07,-8.256880734
EGY,2016-02-13,-0.136079029
EGY,2016-02-14,-0.265957447
EGY,2016-02-18,-3.597122302
EGY,2016-02-19,5.025773048
EGY,2016-02-26,-5.732484076
EGY,2016-03-01,-4.173493747
EGY,2016-03-03,-3.06122449
EGY,2016-03-06,-4.792064165
EGY,2016-03-07,-8.743169399
EGY,2016-03-12,-4.487179487
EGY,2016-03-18,-4.89735786
EGY,2016-03-19,-4.628185127
EGY,2016-03-20,-5.027501077
EGY,2016-03-22,-4.224464061
EGY,2016-03-26,-4.700854701
EGY,2016-04-08,-2.212101496
EGY,2016-04-16,-0.530503979
EGY,2016-04-29,-4.24403183
EGY,2016-05-06,-0.753685984
EGY,2016-05-11,-1.772616137
EGY,2016-05-12,-1.670951157
EGY,2016-05-16,-3.660263734
EGY,2016-05-19,-1.419354839
EGY,2016-05-20,-2.748151618
EGY,2016-05-25,-6.11814346
EGY,2016-06-01,-2.762430939
EGY,2016-06-09,-5.882352941
EGY,2016-06-11,2.97029703
EGY,2016-06-18,-5.176832394
EGY,2016-06-19,-4.956117708
EGY,2016-06-20,-4.983748646
EGY,2016-06-22,-1.867219917
EGY,2016-06-23,0.451498987
EGY,2016-06-27,-5.217831814
EGY,2016-06-28,-1.270417423
EGY,2016-06-29,1.001821494
EGY,2016-07-07,-4.442321471
EGY,2016-07-11,-3.833333333
EGY,2016-07-12,-3.775411423
EGY,2016-07-13,-4.469407266
EGY,2016-08-12,-4.17721519
EGY,2016-08-19,-4.536862004
EGY,2016-08-20,-4.980206755
EGY,2016-08-23,-1.823708207
EGY,2016-08-24,-3.982300885
EGY,2016-08-25,-6.099110546
EGY,2016-08-27,-4.666666667
EGY,2016-08-29,4.375
EGY,2016-08-30,-0.473830837
EGY,2016-08-31,-0.189569646
EGY,2016-09-01,-1.647148221
EGY,2016-09-05,1.298701299
EGY,2016-09-09,-4.454255498
EGY,2016-09-10,-2.703886732
EGY,2016-09-13,0.129198966
EGY,2016-09-14,-0.351031154
EGY,2016-09-15,-1.129688206
EGY,2016-09-16,-2.145686804
EGY,2016-09-17,0
EGY,2016-09-18,-2.58302583
EGY,2016-09-23,2.068965517
EGY,2016-10-02,-2.985074627
EGY,2016-10-07,0.99009901
EGY,2016-10-08,0.774194837
EGY,2016-10-20,3.511235955
EGY,2016-10-28,-4.788175289
EGY,2016-11-18,-6.827309237
EGY,2016-11-19,6.26223092
EGY,2016-11-20,-2.985074627
EGY,2016-11-21,-3.03030303
EGY,2016-11-30,-1.052339175
EGY,2016-12-01,-1.541586041
EGY,2016-12-05,-3.637735216
EGY,2016-12-06,0.269541779
EGY,2016-12-10,-5.961143558
EGY,2016-12-11,-3.250590408
EGY,2016-12-12,-2.867029753
EGY,2016-12-13,-4.60251046
EGY,2016-12-29,-3.983228512
EGY,2016-12-31,3.921568627
EGY,2017-01-08,-0.364963504
EGY,2017-01-29,-3.703703704
EGY,2017-01-31,-2.851425713
EGY,2017-02-04,-3.188405797
EGY,2017-02-13,-5.153129738
EGY,2017-02-14,-4.711359404
EGY,2017-02-20,-2.091152815
EGY,2017-02-24,-3.675061736
EGY,2017-02-25,-7.055905726
EGY,2017-02-26,-0.595553817
EGY,2017-02-27,-5.080213904
EGY,2017-02-28,-5.080213904
EGY,2017-03-01,-5.080213904
EGY,2017-03-02,-5.080213904
EGY,2017-03-03,-5.603688984
EGY,2017-03-04,-5.080213904
EGY,2017-03-05,-5.080213904
EGY,2017-03-06,-4.161593496
EGY,2017-03-07,-5.080213904
EGY,2017-03-08,-5.080213904
EGY,2017-03-09,-5.080213904
EGY,2017-03-10,-5.082090252
EGY,2017-03-11,-5.082090252
EGY,2017-03-12,-5.080213904
EGY,2017-03-13,-5.080213904
EGY,2017-03-14,-5.080213904
EGY,2017-03-15,-3.200970167
EGY,2017-03-16,-5.036616845
EGY,2017-03-17,-5.080213904
EGY,2017-03-18,-5.080213904
EGY,2017-03-19,-0.348472102
EGY,2017-03-20,-3.279282873
EGY,2017-03-24,-4.482758621
EGY,2017-03-26,0.664451827
EGY,2017-03-27,0.664451827
EGY,2017-03-28,-0.913242009
EGY,2017-04-01,-0.230218635
EGY,2017-04-03,-1.810437698
EGY,2017-04-04,-4.554079696
EGY,2017-04-05,-4.971073495
EGY,2017-04-06,-2.38948626
EGY,2017-04-07,-0.5872831
EGY,2017-04-08,-4.340836013
EGY,2017-04-09,-8.424411647
EGY,2017-04-12,-4.754570747
EGY,2017-04-13,-6.187983735
EGY,2017-04-14,3.571428571
EGY,2017-04-15,-0.887626256
EGY,2017-04-17,-5.693689727
EGY,2017-04-18,-2.253075392
EGY,2017-04-19,-2.342574257
EGY,2017-04-20,-8.791208791
EGY,2017-04-22,-2.496616092
EGY,2017-04-23,-0.607902736
EGY,2017-04-24,-0.54219685
EGY,2017-04-26,-1.398601399
EGY,2017-04-27,-0.3003003
EGY,2017-04-28,-3.75231981
EGY,2017-04-29,-2.087475297
EGY,2017-04-30,-0.878394379
EGY,2017-05-01,-2.042130209
EGY,2017-05-02,-1.668425145
EGY,2017-05-03,-0.213264797
EGY,2017-05-04,-1.862796229
EGY,2017-05-05,-3.533568905
EGY,2017-05-06,-4.797768833
EGY,2017-05-13,-11.98506917
EGY,2017-05-20,-5.724197745
EGY,2017-05-21,-0.381679389
EGY,2017-05-29,-5.323193916
EGY,2017-05-30,-5.539358601
EGY,2017-06-02,-4.197064443
EGY,2017-06-05,-1.463414634
EGY,2017-06-16,-1.885310291
EGY,2017-06-17,-2.013422819
EGY,2017-06-29,-1.982758621
EGY,2017-06-30,-2.669902913
EGY,2017-07-04,-0.341624443
EGY,2017-07-05,-0.808548177
EGY,2017-07-06,-5.137931034
EGY,2017-07-10,-2.366863905
EGY,2017-07-15,-3.195488722
EGY,2017-07-31,-2.692600834
EGY,2017-08-01,-2.75862069
EGY,2017-08-02,-2.114319822
EGY,2017-08-05,-2.564102564
EGY,2017-08-06,-2.55398409
EGY,2017-08-07,-1.111111111
EGY,2017-08-11,-1.59141137
EGY,2017-08-12,-1.589595376
EGY,2017-08-13,0.918964077
EGY,2017-08-14,-1.823841892
EGY,2017-08-23,-1.455935869
EGY,2017-08-24,-1.462186013
EGY,2017-08-25,-2.407258316
EGY,2017-08-26,-1.818198091
EGY,2017-08-27,0.46875
EGY,2017-08-31,-0.193835468
EGY,2017-09-04,-4.214015458
EGY,2017-09-05,-3.980100938
EGY,2017-09-06,-1.893204485
EGY,2017-09-07,-3.026407303
EGY,2017-09-09,-3.229892337
EGY,2017-09-10,5.072463768
EGY,2017-09-11,-2.615686716
EGY,2017-09-12,-2.583255621
EGY,2017-09-13,-2.09205096
EGY,2017-09-14,-2.568494029
EGY,2017-09-15,-2.74057768
EGY,2017-09-16,-1.215622348
EGY,2017-09-17,-0.252037174
EGY,2017-09-18,-1.606900736
EGY,2017-09-19,-1.593355168
EGY,2017-09-20,-2.704207779
EGY,2017-09-21,-1.349345397
EGY,2017-09-22,-7.228915663
EGY,2017-09-25,-1.192982456
EGY,2017-09-27,-5.475504323
EGY,2017-10-01,-2.731411229
EGY,2017-10-02,-3.687155913
EGY,2017-10-03,-3.719047866
EGY,2017-10-04,-3.517783973
EGY,2017-10-05,-3.263836873
EGY,2017-10-08,0.476190476
EGY,2017-10-10,-5.7188321
EGY,2017-10-11,-3.909110136
EGY,2017-10-12,-5.050505051
EGY,2017-10-13,-1.827411168
EGY,2017-10-17,-1.495140792
EGY,2017-10-18,-3.067484663
EGY,2017-10-19,-2.952755906
EGY,2017-10-23,-1.248127808
EGY,2017-10-25,-4.068396226
EGY,2017-10-26,-2.066257179
EGY,2017-11-07,0.218340611
EGY,2017-11-16,-1.056338028
EGY,2017-11-18,-2.880543534
EGY,2017-11-19,-1.092438484
EGY,2017-11-20,-1.043448878
EGY,2017-11-21,-2.512904933
EGY,2017-11-29,-2.282189038
EGY,2017-11-30,-2.760675006
EGY,2017-12-01,-3.939235088
EGY,2017-12-02,-3.840276871
EGY,2017-12-04,-2.445709011
EGY,2017-12-05,-3.500397772
EGY,2017-12-09,0.223880597
EGY,2017-12-11,-1.553988077
EGY,2017-12-12,0
EGY,2017-12-15,-0.908168568
EGY,2017-12-17,0.567644276
EGY,2017-12-24,-4.176675616
EGY,2017-12-27,-0.363636364
EGY,2018-01-02,-4.04351354
EGY,2018-01-11,-1.305057096
EGY,2018-01-21,0
EGY,2018-01-31,-0.31282586
EGY,2018-02-02,-0.954653938
EGY,2018-02-06,-2.306583373
EGY,2018-02-07,-2.186588921
EGY,2018-02-12,0.018960925
EGY,2018-02-13,-1.32350849
EGY,2018-02-18,0.273224044
EGY,2018-02-19,0.26642984
EGY,2018-02-21,-1.376531526
ECU,2015-02-20,5.309734513
ECU,2015-10-05,1.348314607
ECU,2015-10-30,-9.459459459
ECU,2015-11-04,-9.163346614
ECU,2016-01-11,-0.657894737
ECU,2016-02-05,-3.866525412
ECU,2016-02-18,-3.125
ECU,2016-03-07,-7.339449541
ECU,2016-03-16,-1.863354037
ECU,2016-09-13,-3.081232493
ECU,2017-02-20,-10.59322034
ECU,2017-03-30,-0.489361702
ECU,2017-03-31,0.354609929
ECU,2017-04-07,0.858369099
ECU,2017-04-26,-5.693950178
ECU,2017-04-28,-10.32448378
ECU,2017-04-30,-6.71875
ECU,2017-05-02,-8.131868132
ECU,2017-05-03,-5.140961857
ECU,2017-05-08,-8.26446281
ECU,2017-05-12,-8.506616257
ECU,2017-05-15,-6.621004566
ECU,2017-05-22,5.421686747
ECU,2017-05-23,-4.013104013
ECU,2017-06-02,-8.740359897
ECU,2017-08-09,-1.538461538
ECU,2017-09-06,-1.724137931
ECU,2017-09-08,-7.091665365
ECU,2017-09-16,-1.904761905
ECU,2017-09-27,-4.565083282
ECU,2017-09-28,-5.991285403
ECU,2017-12-16,-1.94760357
ECU,2018-02-10,-3.603603604
DZA,2015-03-07,-3.072491599
DZA,2015-03-30,0.851970181
DZA,2015-08-04,0.74906367
DZA,2015-10-09,-0.176366843
DZA,2015-10-24,-1.454545455
DZA,2015-12-07,2.491694352
DZA,2016-02-03,-2.074688797
DZA,2016-02-11,-0.662758093
DZA,2016-02-12,-0.681928885
DZA,2016-02-22,0.395256917
DZA,2016-02-24,-2.64084506
DZA,2016-04-18,-0.485436893
DZA,2016-05-31,-6.542056075
DZA,2016-08-13,-6.408706167
DZA,2016-08-27,-5.988023952
DZA,2016-09-11,-3.320158103
DZA,2016-11-21,1.632653061
DZA,2017-02-15,-6.520859224
DZA,2017-02-16,-6.133333333
DZA,2017-02-17,-3.571428571
DZA,2017-02-24,-6.455731436
DZA,2017-02-25,-2.735229759
DZA,2017-02-26,-1.812688822
DZA,2017-03-21,-3.246753247
DZA,2017-04-08,-4.511278195
DZA,2017-04-09,-3.799019608
DZA,2017-04-28,0.617283951
DZA,2017-05-29,-4.06779661
DZA,2017-07-04,-1.181102362
DZA,2017-09-04,-0.828729282
DZA,2017-09-16,-1.480387185
DZA,2017-09-17,-1.282708699
DZA,2017-09-18,-3.053435115
DZA,2017-11-05,-4.846938776
DZA,2017-11-17,2.857142857
DZA,2017-12-01,-6.650831354
DZA,2017-12-25,-0.900900901
DZA,2017-12-27,-7.296849088
DZA,2018-02-01,-2.269026486
DOM,2017-02-12,-2.142857143
DOM,2017-06-20,-7.664233577
DOM,2017-08-31,-1.656634167
DOM,2017-09-26,-5.751173709
DOM,2017-11-30,-1.326029022
DOM,2018-01-24,-2.392344498
DOM,2018-01-26,-5.056179775
DNK,2015-03-09,-0.093196645
DNK,2015-06-05,5.339805825
DNK,2015-06-13,-1.785714286
DNK,2015-08-23,-3.633217993
DNK,2015-09-02,-0.633064845
DNK,2015-09-03,0.444839858
DNK,2015-10-30,-0.617283951
DNK,2016-01-06,-1.6
DNK,2016-02-07,-4.938271605
DNK,2016-02-08,-3.004291845
DNK,2016-03-02,-3.482587065
DNK,2016-04-05,-1.474926254
DNK,2016-05-13,-1.983002833
DNK,2016-06-01,-2.483801296
DNK,2016-06-22,-6.40569395
DNK,2016-07-18,3.139013453
DNK,2016-09-16,-1.860974275
DNK,2016-11-30,-1.749271137
DNK,2017-01-02,1.84090307
DNK,2017-02-01,-5.294117647
DNK,2017-03-31,-1.772525849
DNK,2017-04-18,-4.769593828
DNK,2017-04-19,-1.906577693
DNK,2017-06-20,-2.707006369
DNK,2017-06-21,-2.782421546
DNK,2017-07-21,-1.492537313
DNK,2017-08-02,-2.814001373
DNK,2017-08-07,-1.662049861
DNK,2017-08-09,-4.49197861
DNK,2017-08-10,-2.644062718
DNK,2017-08-30,1.257861635
DNK,2017-08-31,-1.371673721
DNK,2017-09-03,-1.105434335
DNK,2017-09-04,-0.995024876
DNK,2017-09-05,-0.995024876
DNK,2017-09-15,-3.833865815
DNK,2017-09-16,-2.901785714
DNK,2017-09-24,-2.344644654
DNK,2017-09-25,-2.66625952
DNK,2017-09-26,-2.91665637
DNK,2017-09-27,-3.897708651
DNK,2017-09-28,-5.309734513
DNK,2017-10-02,0.274435102
DNK,2017-10-03,-0.421940928
DNK,2017-10-04,-2.629152292
DNK,2017-10-05,-2.818094875
DNK,2017-10-12,-1.279839306
DNK,2017-10-13,-4.792071888
DNK,2017-10-26,-0.905660377
DNK,2017-10-27,-1.108269395
DNK,2017-10-28,-1.114922813
DNK,2017-11-21,-1.195814649
DNK,2017-11-28,-1.308900524
DNK,2017-11-29,-3.698278236
DNK,2017-11-30,-3.259690851
DNK,2017-12-01,-3.015466628
DNK,2017-12-24,-2.315325248
DNK,2018-01-09,-1.734807364
DNK,2018-01-12,-0.704225352
DNK,2018-01-16,-0.362563477
DMA,2016-02-08,-1.435406699
DMA,2017-08-31,-1.312169312
DMA,2018-01-25,-9.799554566
DJI,2017-09-04,-3.738317757
DJI,2017-10-18,-2.539404553
DEU,2015-02-22,1.241134752
DEU,2015-02-23,1.678151661
DEU,2015-02-27,0.688468158
DEU,2015-03-10,-6.103286385
DEU,2015-03-13,-0.635463916
DEU,2015-03-14,-2.17408204
DEU,2015-03-20,-4.075290755
DEU,2015-03-26,1.089494163
DEU,2015-04-02,-2.358609283
DEU,2015-04-08,-0.909090909
DEU,2015-04-09,-1.369771421
DEU,2015-04-16,-7.584269663
DEU,2015-04-18,3.190580105
DEU,2015-04-21,-3.044496487
DEU,2015-04-23,0
DEU,2015-04-30,0.821274552
DEU,2015-05-01,-0.810810811
DEU,2015-05-03,-3.790598154
DEU,2015-05-05,-1.465201465
DEU,2015-05-14,1.628664495
DEU,2015-05-21,1.862068315
DEU,2015-05-28,-2.803166238
DEU,2015-06-01,-3.590831835
DEU,2015-06-02,-0.585122495
DEU,2015-06-03,-2.173913043
DEU,2015-06-04,-1.982820941
DEU,2015-06-08,-4.081632653
DEU,2015-06-10,0
DEU,2015-06-11,-3.658536585
DEU,2015-06-13,-1.945894637
DEU,2015-06-26,-2.127856829
DEU,2015-06-28,-0.41322314
DEU,2015-06-29,1.17820324
DEU,2015-06-30,1.136363636
DEU,2015-07-03,-2.470741222
DEU,2015-07-04,0
DEU,2015-07-08,-6.360424028
DEU,2015-07-09,-6.036217304
DEU,2015-07-17,-2.623211447
DEU,2015-07-20,0.262464599
DEU,2015-08-10,-5.363984674
DEU,2015-08-14,0.632911392
DEU,2015-08-19,-5.031446541
DEU,2015-08-20,0.899280576
DEU,2015-08-21,0.854700855
DEU,2015-08-22,-5.649717514
DEU,2015-08-23,-2.97029703
DEU,2015-09-03,-1.973684211
DEU,2015-09-04,0.218340611
DEU,2015-09-05,-0.754716981
DEU,2015-09-15,-1.412429379
DEU,2015-09-19,-1.122334456
DEU,2015-09-21,1.858736059
DEU,2015-09-23,-4.545454545
DEU,2015-09-29,-0.342465753
DEU,2015-09-30,-0.556466302
DEU,2015-10-08,-1.632653061
DEU,2015-10-11,2.318756949
DEU,2015-10-12,1.624710683
DEU,2015-10-13,2.612301006
DEU,2015-10-19,2.580645161
DEU,2015-10-27,-1.726959791
DEU,2015-10-31,0
DEU,2015-11-20,-4.23797881
DEU,2015-11-23,1.428571429
DEU,2015-12-03,-1.910828025
DEU,2015-12-09,-3.066037736
DEU,2015-12-10,-2.646239554
DEU,2015-12-14,-5.472508317
DEU,2015-12-15,-6.18336887
DEU,2015-12-20,0.996329313
DEU,2015-12-24,2.285714286
DEU,2015-12-26,-1.582733813
DEU,2015-12-28,-2.613641123
DEU,2015-12-29,-0.755939525
DEU,2015-12-31,0.926998841
DEU,2016-01-01,-1.033591731
DEU,2016-01-02,0
DEU,2016-01-05,-2.394366197
DEU,2016-01-06,-1.794954428
DEU,2016-01-07,-3.265212275
DEU,2016-01-09,-3.303964758
DEU,2016-01-12,-4.958677686
DEU,2016-01-13,1.58220422
DEU,2016-01-14,-1.306579103
DEU,2016-01-16,-7.932011331
DEU,2016-01-17,-7.269653423
DEU,2016-01-19,2.647657841
DEU,2016-01-27,2.04778157
DEU,2016-01-29,1.490312966
DEU,2016-02-01,-2.106674687
DEU,2016-02-07,-3.480844568
DEU,2016-02-08,-2.93412975
DEU,2016-02-09,-1.842424381
DEU,2016-02-10,-1.669585972
DEU,2016-02-11,-2.031555817
DEU,2016-02-12,-1.140932547
DEU,2016-02-13,-2.803860055
DEU,2016-02-14,-3.507368953
DEU,2016-02-15,-2.872841344
DEU,2016-02-16,-2.748940225
DEU,2016-02-17,-2.495659722
DEU,2016-02-18,-0.317838505
DEU,2016-02-19,-2.588081775
DEU,2016-02-20,-2.546937686
DEU,2016-02-21,-2.521376891
DEU,2016-02-23,-2.514760551
DEU,2016-02-26,-1.959832477
DEU,2016-02-29,-2.419882298
DEU,2016-03-02,-3.228032841
DEU,2016-03-03,-2.926714456
DEU,2016-03-04,-2.841761112
DEU,2016-03-09,-3.010033445
DEU,2016-03-14,-0.834724541
DEU,2016-03-16,-8.707124011
DEU,2016-03-17,-8.707124011
DEU,2016-03-18,-9.375
DEU,2016-03-20,-2.671755725
DEU,2016-04-01,-1.14416476
DEU,2016-04-06,-1.964989198
DEU,2016-04-07,2.682926829
DEU,2016-04-08,-0.755832326
DEU,2016-04-12,-7.650273224
DEU,2016-04-13,0.804289544
DEU,2016-04-14,-3.636363636
DEU,2016-04-15,0.1767611
DEU,2016-04-18,-2.652519894
DEU,2016-04-21,-1.988526162
DEU,2016-04-22,-2.487562189
DEU,2016-04-24,-0.931023097
DEU,2016-04-25,-1.169359227
DEU,2016-04-26,-5.689277899
DEU,2016-04-27,-3.696098563
DEU,2016-04-28,-4.292929293
DEU,2016-04-29,-0.808080808
DEU,2016-05-07,3.801169591
DEU,2016-05-09,-9.865669241
DEU,2016-05-11,-2.164502165
DEU,2016-05-14,-2.445652174
DEU,2016-05-15,-1.098039216
DEU,2016-05-18,4.255319149
DEU,2016-05-21,-2.564102564
DEU,2016-05-23,-1.669706569
DEU,2016-05-24,-0.479440867
DEU,2016-05-26,-1.126126126
DEU,2016-05-30,-0.306748466
DEU,2016-06-01,1.515151515
DEU,2016-06-02,-12.76595745
DEU,2016-06-04,2.331002331
DEU,2016-06-10,2.234636872
DEU,2016-06-12,0.950570342
DEU,2016-06-16,0.025621769
DEU,2016-06-28,2.225755167
DEU,2016-06-30,-5.986696231
DEU,2016-07-03,2.027027027
DEU,2016-07-06,-2.097902098
DEU,2016-07-10,-0.147058824
DEU,2016-07-13,0.511073254
DEU,2016-07-14,-1.114645253
DEU,2016-07-15,-1.488734007
DEU,2016-07-16,-2.89017341
DEU,2016-07-18,-2.097902098
DEU,2016-07-19,-2.159410501
DEU,2016-07-21,-1.942567568
DEU,2016-07-26,-0.35971223
DEU,2016-08-03,-3.132071676
DEU,2016-08-04,-5.071437726
DEU,2016-08-07,-1.341463415
DEU,2016-08-08,0.614754098
DEU,2016-08-10,-3.633916555
DEU,2016-08-15,1.542416452
DEU,2016-08-16,1.965601966
DEU,2016-08-19,-3.233629749
DEU,2016-08-24,-7.054587404
DEU,2016-08-25,-2.990547588
DEU,2016-08-26,2.258280361
DEU,2016-08-28,-2.571428571
DEU,2016-08-29,-1.535803614
DEU,2016-08-30,-0.667170832
DEU,2016-08-31,-1.309491826
DEU,2016-09-01,-0.883002208
DEU,2016-09-06,-2.73556231
DEU,2016-09-07,-6.759997745
DEU,2016-09-09,-1.176358817
DEU,2016-09-10,-4.047550853
DEU,2016-09-12,-1.008658009
DEU,2016-09-13,-1.823708207
DEU,2016-09-14,-3.847849284
DEU,2016-09-16,-2.675585284
DEU,2016-09-17,-6.225165563
DEU,2016-09-20,-2.083333333
DEU,2016-09-23,-0.925925926
DEU,2016-09-24,-1.862630966
DEU,2016-09-28,1.018329939
DEU,2016-09-30,6.091370558
DEU,2016-10-04,1.005025126
DEU,2016-10-07,-4.855129209
